NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude ,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,source_file
ERA25LA184,ACC,200058,2025-04-23T11:00:00Z,Zolfo Springs,Florida,United States,,N28311,AA5B0555,False,Aviation,DirectorBrief,2026-03-19T04:00:00Z,2026-03-19T17:00:00Z,,0.0,0.0,0.0,0.0,0.0,The pilot’s failure to maintain control of the airplane during the takeoff. Contributing was the flight instructor’s lack of remedial action.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Action - Lack of action - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,27.455556,-82.105,GRUMMAN AMERICAN AVN. CORP.,AA-5B,AIR,67FL,BALD EAGLE AIRFIELD- MYAKKA HEAD,false,1,REC,,INST,091,Destroyed,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=200058,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200058/pdf,Florida.csv
ERA25LA180,ACC,200042,2025-04-13T14:00:00Z,Punta Gorda,Florida,United States,,N815B,6745,False,Aviation,DirectorBrief,2025-09-05T04:00:00Z,2025-09-05T18:00:00Z,,0.0,0.0,0.0,0.0,0.0,The pilot’s failure to maintain direction control of the airplane during the landing roll.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,26.917408,-81.98763599999998,LUSCOMBE,8F,AIR,PGD,PUNTA GORDA,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=200042,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200042/pdf,Florida.csv
ERA25FA173,ACC,199995,2025-04-11T11:23:00Z,Boca Raton,Florida,United States,,N8930N,310R0986,False,Aviation,,,,Fatal,3.0,0.0,1.0,3.0,1.0,,,,26.368119,-80.120771,CESSNA,310R,AIR,BCT,BOCA RATON,false,2,,,PERS,091,Destroyed,VMC,,In work,,Prelim,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199995/pdf,Florida.csv
ERA25LA167,ACC,199968,2025-04-06T11:20:00Z,Rockledge,Florida,United States,,N48263,1208,False,Aviation,,,,Serious,0.0,2.0,0.0,2.0,0.0,,,,28.337222,-80.73360499999998,HILLER,UH12E,HELI,COI,MERRITT ISLAND,false,1,,,PERS,091,Substantial,VMC,,In work,,Prelim,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199968/pdf,Florida.csv
ERA25LA168,ACC,199977,2025-04-04T15:17:00Z,Vero Beach,Florida,United States,,N333SE,34-7350091,False,Aviation,DirectorBrief,2025-09-05T04:00:00Z,2025-09-05T18:00:00Z,,0.0,0.0,0.0,0.0,0.0,"Separation of the lower nose landing gear down lock link bolt, which resulted in a collapse of the nose landing gear during landing.",Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Failure,,27.653517,-80.415495,PIPER,PA-34-200,AIR,VRB,Vero Beach Regional Airport,false,2,REC,,INST,091,Substantial,VMC,PARIS AIR INC,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199977,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199977/pdf,Florida.csv
ERA25LA166,ACC,199960,2025-04-03T13:22:00Z,Sanford,Florida,United States,,N1910M,18264475,False,Aviation,,,,Minor,0.0,0.0,1.0,1.0,0.0,,,,28.781181,-81.25238199999998,CESSNA,182,AIR,SFB,ORLANDO SANFORD INTL,false,1,,,PERS,091,Substantial,VMC,,In work,,Prelim,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199960/pdf,Florida.csv
ERA25LA181,ACC,200043,2025-04-02T15:30:00Z,Zephyrhills,Florida,United States,,N37PL,19190,False,Aviation,DirectorBrief,2025-09-05T04:00:00Z,2025-09-05T18:00:00Z,Serious,0.0,1.0,0.0,1.0,0.0,"The pilot’s inadequate inflight planning and an encounter with atmospheric conditions where the lift was not sufficient to maintain flight, resulting in an off-airport landing and collision with a fence.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,28.256462,-82.149878,SCHLEICHER,ASW-19,GLI,ZPH,ZEPHYRHILLS MUNI,false,0,,,PERS,091,Substantial,VMC,TAMPA BAY SOARING SOCIETY INC,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=200043,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200043/pdf,Florida.csv
ERA25LA207,ACC,200189,2025-03-29T12:50:00Z,Winter Haven,Florida,United States,,N38BS,18-8505,False,Aviation,DirectorBrief,2025-11-06T05:00:00Z,2025-11-06T18:00:00Z,,0.0,0.0,0.0,0.0,0.0,"The pilot’s inadvertent movement of the fuel selector to a position that restricted fuel flow to the engine, which resulted in the loss of engine power during takeoff.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Student/instructed pilot, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Incorrect use/operation",,28.061287,-81.761562,PIPER,PA-18-150,AIR,F57,JACK BROWNS SEAPLANE BASE,false,1,REC,,INST,091,Substantial,VMC,JACK BROWNS SEAPLANE BASE INC,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=200189,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200189/pdf,Florida.csv
ERA25LA160,ACC,199943,2025-03-28T18:00:00Z,Chuluota,Florida,United States,,N8318A,6955,False,Aviation,DirectorBrief,2025-08-21T04:00:00Z,2025-08-21T17:00:00Z,,0.0,0.0,0.0,0.0,0.0,"The pilot’s failure to maintain lateral control of the helicopter during takeoff, which resulted in a dynamic rollover.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,28.626864,-81.103605,ROTORWAY,EXEC,HELI,pvt,pvt,true,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199943,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199943/pdf,Florida.csv
ERA25LA192,ACC,200087,2025-03-28T12:00:00Z,Fort Myers,Florida,United States,,N65011,75-3324,False,Aviation,DirectorBrief,2025-11-06T05:00:00Z,2025-11-06T18:00:00Z,,0.0,0.0,0.0,0.0,0.0,"The pilot’s failure to maintain directional control of the airplane while landing in gusting crosswind conditions, which resulted in the left wing impacting the runway.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation",,26.586615,-81.863247,BOEING,A75N1(PT17),AIR,FMY,PAGE FLD,false,1,REC,,PERS,091,Substantial,VMC,AGELESS AVIATION DREAMS FOUNDATION INC,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=200087,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200087/pdf,Florida.csv
ERA25LA159,ACC,199941,2025-03-27T13:40:00Z,New Port Richey,Florida,United States,,N28790,1551,False,Aviation,,,,,0.0,0.0,0.0,0.0,0.0,,,,28.214247,-82.726847,SILVAIRE,LUSCOMBE 8A,AIR,,,false,1,,,PERS,091,Substantial,,,In work,,Prelim,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199941/pdf,Florida.csv
ERA25LA155,ACC,199902,2025-03-24T09:04:00Z,Kissimmee,Florida,United States,,N56GY,0324,False,Aviation,,,,,0.0,0.0,0.0,0.0,,,,,28.29575,-81.427722,CIRRUS DESIGN CORP,SF50,AIR,ISM,Kissimmee Gateway Airport,false,1,,,EXEC,091,Substantial,VMC,"Galati Yacht Sales, LLC",In work,,Prelim,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199902/pdf,Florida.csv
ERA25FA154,ACC,199896,2025-03-22T10:25:00Z,Zellwood,Florida,United States,,N8548U,AT4-005,False,Aviation,,,,Fatal,1.0,0.0,0.0,1.0,0.0,,,,28.735053,-81.63432,AERO SP Z O O,AT-4 LSA,AIR,X61,BOB WHITE FLD,false,1,,,PERS,091,Substantial,VMC,,In work,,Prelim,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199896/pdf,Florida.csv
DCA25LA163,INC,199887,2025-03-20T10:30:00Z,Orlando,Florida,United States,,N8315C,38811,False,Aviation,DirectorBrief,2025-12-10T05:00:00Z,2025-12-10T19:00:00Z,,0.0,0.0,0.0,0.0,,"The captain’s failure to recognize that the airplane’s location did not agree with the assigned departure runway as required per the Southwest Airlines Airplane Operating Manual, and the captain’s plan continuation error when he missed several cues that would have informed him that he was not on the assigned departure runway when he initiated takeoff.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Personnel issues - Action/decision - Info processing/decision - Expectation/assumption - Pilot",,28.4343,-81.29715199999998,BOEING,737-8H4,AIR,MCO,ORLANDO INTL,false,2,TF,SCHD,,121,,VMC,SOUTHWEST AIRLINES CO,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199887,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199887/pdf,Florida.csv
ERA25LA149,ACC,199886,2025-03-19T09:21:00Z,Miami,Florida,United States,,N62PT,16200137,False,Aviation,DirectorBrief,2025-07-03T04:00:00Z,2025-07-03T17:00:00Z,,0.0,0.0,0.0,0.0,0.0,"The student pilot’s failure to maintain control of the airplane during a go-around, which resulted in an aerodynamic stall.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained",,25.653777,-80.432866,CESSNA AIRCRAFT CO,162,AIR,TMB,Miami Executive Airport,false,1,REC,,INST,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199886,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199886/pdf,Florida.csv
ERA25LA147,ACC,199875,2025-03-18T11:46:00Z,Palmetto,Florida,United States,,N1369E,7AC-4930,False,Aviation,DirectorBrief,2025-07-17T04:00:00Z,2025-07-17T17:00:00Z,Serious,0.0,2.0,0.0,2.0,0.0,"The flight instructor’s inability to overpower control inputs made by the student pilot during initial climb, which resulted in the airplane impacting powerlines and the ground.","Personnel issues - Action/decision - Action - Unnecessary action - Student/instructed pilot, Personnel issues - Physical - Physical characteristic - Strength - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained",,27.642633,-82.522389,CHAMPION,7AC,AIR,48X,MANATEE,false,1,REC,,INST,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199875,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199875/pdf,Florida.csv
ERA25LA142,ACC,199845,2025-03-12T15:50:00Z,Wedgefield,Florida,United States,,N27GP,U20604105,False,Aviation,DirectorBrief,2026-03-18T04:00:00Z,2026-03-18T17:00:00Z,,0.0,0.0,0.0,0.0,0.0,A total loss of engine power as a result of an excessively rich fuel-to-air ratio due to the pilot’s failure to properly lean the engine’s fuel air mixture and the inadvertent activation of the auxiliary fuel pump.,"Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Powerplant parameters - Not attained/maintained",,28.501324,-81.113016,CESSNA,TU206G,AIR,,,false,1,REC,,AOBV,091,Substantial,VMC,GPI GEOSPATIAL INC,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199845,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199845/pdf,Florida.csv
ERA25LA141,ACC,199844,2025-03-12T14:00:00Z,Hollywood,Florida,United States,,N3055B,28-7990137,False,Aviation,,,,Minor,0.0,0.0,1.0,1.0,0.0,,,,26.0,-80.0,PIPER,PA-28-181,AIR,HWO,NORTH PERRY,false,1,,,INST,091,Substantial,VMC,,In work,,Prelim,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199844/pdf,Florida.csv
ERA25LA148,ACC,199882,2025-03-09T12:30:00Z,Brooksville,Florida,United States,,N740SP,172S8671,False,Aviation,DirectorBrief,2025-08-21T04:00:00Z,2025-08-21T17:00:00Z,,0.0,0.0,0.0,0.0,,"The pilot’s improper landing flare, which resulted in a hard, bounced landing and substantial damage to the airplane’s fuselage.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",,28.473458,-82.45606499999998,CESSNA,172,AIR,BKV,BROOKSVILLE-TAMPA BAY RGNL,false,1,REC,,INST,091,Substantial,VMC,American Aviation Flight Academy LLC.,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199882,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199882/pdf,Florida.csv
ERA25LA208,ACC,200195,2025-03-04T13:00:00Z,Zellwood,Florida,United States,,N19535,1MK419C,False,Aviation,DirectorBrief,2025-11-06T05:00:00Z,2025-11-06T18:00:00Z,,0.0,0.0,0.0,0.0,0.0,"The pilot’s inadequate compensation for gusting wind conditions, which resulted in a hard landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation",,28.729897,-81.6513,WAGONER RICHARD,SEAREY,AIR,FA83,ORLANDO NORTH AIRPARK,true,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=200195,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200195/pdf,Florida.csv
ERA25LA132,ACC,199785,2025-03-01T13:38:00Z,New Smyrna Beach,Florida,United States,,N923EP,172S13038,False,Aviation,,,,,0.0,0.0,0.0,0.0,,,,,29.047396,-80.949081,Textron Aviation,172,AIR,EVB,NEW SMYRNA BEACH MUNI,false,1,,,INST,091,Substantial,VMC,EPIC AVIATION INC,In work,,Prelim,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199785/pdf,Florida.csv
ERA25LA140,ACC,199829,2025-02-28T16:47:00Z,Arcadia,Florida,United States,,N3080N,13338,False,Aviation,DirectorBrief,2025-05-09T04:00:00Z,2025-05-09T18:00:00Z,,0.0,0.0,0.0,0.0,,The pilot’s failure to maintain directional control while landing.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,27.195843,-81.83726199999998,CESSNA,120,AIR,X06,ARCADIA MUNI,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199829,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199829/pdf,Florida.csv
ERA25LA380,ACC,201916,2025-02-26T15:00:00Z,DeLand,Florida,United States,,N849DB,8494,False,Aviation,DirectorBrief,2026-01-09T05:00:00Z,2026-01-09T19:00:00Z,,0.0,0.0,0.0,0.0,0.0,"The pilot’s loss of helicopter control during landing approach in strong wind conditions, which resulted in tail rotor contact with the ground during landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,29.058652,-81.28896899999998,BELL HELICOPTER CORP,UH-1D,HELI,DED,DELAND MUNI-SIDNEY H TAYLOR FLD,false,1,TS,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=201916,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201916/pdf,Florida.csv
ERA25LA131,ACC,199777,2025-02-25T17:30:00Z,Miami,Florida,United States,,N799RX,1981,False,Aviation,DirectorBrief,2025-05-09T04:00:00Z,2025-05-09T18:00:00Z,,0.0,0.0,0.0,0.0,0.0,The pilot’s failure to lower the landing gear before touchdown.,"Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Not used/operated",,25.913283,-80.27507,MALLORY HORTON,AQUA-BEE,AIR,TMB,MIAMI EXEC,true,1,REC,,FLTS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199777,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199777/pdf,Florida.csv
ERA25LA125,ACC,199755,2025-02-23T22:15:00Z,Okeechobee,Florida,United States,,N63CK,CCX-2000-0120,False,Aviation,DirectorBrief,2025-05-09T04:00:00Z,2025-05-09T18:00:00Z,,0.0,0.0,0.0,0.0,,A separation of the left main landing gear during landing.,Aircraft - Aircraft systems - Landing gear system - Main landing gear attach sec - Fatigue/wear/corrosion,,27.264101,-80.853795,C K ING ADVENTURE LLC,CCX-2000,AIR,OBE,OKEECHOBEE COUNTY,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199755,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199755/pdf,Florida.csv
ERA25LA124,ACC,199754,2025-02-23T16:00:00Z,Tavares,Florida,United States,,N40DJ,2470,False,Aviation,DirectorBrief,2025-05-09T04:00:00Z,2025-05-09T18:00:00Z,Minor,0.0,0.0,2.0,2.0,,"The pilot’s improper flare during a bounced water landing, which resulted in a nose-down and submersion of the airplane’s open cockpit in the water.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained",,28.800556,-81.727778,DECKER DANIEL B,SEAREY,AIR,FA1,Tavares Seaplane Base,true,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199754,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199754/pdf,Florida.csv
ERA25FA119,ACC,199705,2025-02-14T20:40:00Z,Pierson,Florida,United States,,N40EA,20800065,False,Aviation,DirectorBrief,2026-03-12T04:00:00Z,2026-03-12T17:00:00Z,Fatal,1.0,0.0,0.0,1.0,0.0,"The non-instrument-rated pilot’s continued visual flight into instrument meteorological conditions, which resulted in spatial disorientation and a subsequent loss of control.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low ceiling - Decision related to condition, Environmental issues - Conditions/weather/phenomena - Light condition - Low light - Decision related to condition",,29.268161,-81.35045599999998,CESSNA,208,AIR,,,false,1,TP,NSCH,POSI,091,Substantial,Unknown,Skydive Palatka,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199705,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199705/pdf,Florida.csv
ERA25LA109,ACC,199651,2025-02-05T15:30:00Z,Weirsdale,Florida,United States,,N811WJ,70685,False,Aviation,DirectorBrief,2025-11-06T05:00:00Z,2025-11-06T18:00:00Z,Serious,0.0,1.0,0.0,1.0,,"The pilot’s improper landing flare, which resulted in a hard, bounced landing and subsequent nose over.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,28.961929,-81.89147099999998,NEAR WILLIAM J,RV-7A,AIR,97FL,Love Field Airport,true,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=199651,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199651/pdf,Florida.csv
